"INDICATOR_SEQ","PARENT_SEQ","AGENCY_NAME","INDICATOR_NAME","DESCRIPTION","CATEGORY","FREQUENCY","DESIRED_CHANGE","INDICATOR_UNIT","DECIMAL_PLACES","PERIOD_YEAR","PERIOD_MONTH","YTD_TARGET","YTD_ACTUAL","MONTHLY_TARGET","MONTHLY_ACTUAL"
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2010,6,39765139.00,40021155.00,7077151.00,7279744.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2010,7,46962506.00,47259873.00,7197367.00,7238718.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2010,8,54195784.00,54368538.00,7233278.00,7108665.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2010,9,61192853.00,61202737.00,6997069.00,6834199.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2010,10,68158956.00,68007262.00,6966103.00,6804525.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2010,11,74947869.00,74570611.00,6788913.00,6563349.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2010,12,82122104.00,81555700.00,7174235.00,6985089.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2011,1,6291184.00,5890855.00,6291184.00,5890855.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2011,2,12262530.00,11727346.00,5971346.00,5836491.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2011,3,19311546.00,18758858.00,7049016.00,7031512.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2011,4,26028494.00,25410818.00,6716948.00,6651960.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2011,5,32885977.00,32150030.00,6857483.00,6739212.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2011,6,40151429.00,39328931.00,7265452.00,7178901.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2011,7,47121662.00,46371401.00,6970233.00,7042470.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2011,8,54424108.00,53208585.00,7302446.00,6837184.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2011,9,61367362.00,60096580.00,6943254.00,6887995.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2011,10,68259132.00,66999848.00,6891770.00,6903268.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2011,11,74982106.00,73815222.00,6722974.00,6815374.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2011,12,81926287.00,80983003.00,6944181.00,7167781.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2012,1,6204800.00,6431658.00,6204800.00,6431658.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2012,2,12195863.00,12804686.00,5991063.00,6373028.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2012,3,18983613.00,19907064.00,6787750.00,7102378.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2012,4,25641103.00,26765194.00,6657490.00,6858130.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2012,5,32608043.00,33937782.00,6966940.00,7172588.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2012,6,39633349.00,41173311.00,7025306.00,7235529.00
20537,0,"Long Island Rail Road","Total Ridership","The number of passengers from whom the agency receives a fare (cash, train tickets, time-based passes, etc.) Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.","Service Indicators","M","U","-",0,2012,7,46754095.00,48462994.00,7120746.00,7289683.00
